City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,conception bay south,47.4999,-52.9981,8.91,99,100,2.29,CA,1732470298
362,kalabo,-14.97,22.6814,22.9,61,84,1.45,ZM,1732470299
363,kununurra,-15.7667,128.7333,26.99,89,65,1.54,AU,1732470302
364,rodolfo sanchez taboada,31.7167,-116.5667,17.28,76,80,0.45,MX,1732470303
365,pangody,65.85,74.4859,1.57,89,100,9.89,RU,1732470304
366,la paz,-16.5,-68.15,15.32,69,40,5.14,BO,1732470305
367,ouadda,8.0777,22.4007,23.53,30,43,1.85,CF,1732470306
368,turuntayevo,52.2,107.6167,-18.31,98,50,1.09,RU,1732470308
369,san rafael,-34.6177,-68.3301,28.86,29,8,9.22,AR,1732470309
370,swan hill,-35.3378,143.5544,18.71,97,100,1.47,AU,1732470310
371,revda,56.801,59.9303,-0.45,70,1,2.49,RU,1732470311
372,sinop,41.7711,34.8709,-0.85,88,100,5.13,TR,1732470312
373,cova figueira,14.8905,-24.2934,20.43,69,2,3.63,CV,1732470313
374,namsos,64.4662,11.4957,2.95,70,75,6.17,NO,1732470314
375,chibougamau,49.9168,-74.3659,-3.21,93,100,5.14,CA,1732470315
376,tolanaro,-25.0319,46.9987,26.04,89,75,4.12,MG,1732470316
377,narasannapeta,18.4167,84.05,20.7,78,91,2.9,IN,1732470318
378,bamora,24.0552,78.0909,17.4,41,14,1.96,IN,1732470319
379,tasqala,51.1167,50.3167,1.2,63,9,5.32,KZ,1732470321
380,jerome,42.7241,-114.5186,1.71,69,0,4.63,US,1732470235
381,cidreira,-30.1811,-50.2056,22.38,74,0,10.54,BR,1732470323
382,shakawe,-18.3667,21.85,22.82,70,54,3.64,BW,1732470324
383,constantia,44.1833,28.65,1.5,52,6,2.56,RO,1732470032
384,nuuk,64.1835,-51.7216,-2.66,63,75,2.06,GL,1732470327
385,simanggang,1.2472,111.4528,25.99,94,100,0.0,MY,1732470328
386,sola,-13.8833,167.55,27.41,77,83,3.73,VU,1732470329
387,avarua,-21.2078,-159.775,25.03,83,75,1.03,CK,1732470330
388,fort st. john,56.2499,-120.8529,-19.06,78,100,2.57,CA,1732470331
389,zaltan,32.947,11.8665,19.19,58,20,8.14,LY,1732470332
390,belmonte,-15.8631,-38.8828,22.64,91,100,4.43,BR,1732470333
391,myeik,12.4333,98.6,26.06,80,99,2.25,MM,1732470334
392,cay,38.5917,31.0286,-4.24,94,87,3.47,TR,1732470335
393,trairi,-3.2778,-39.2689,29.68,57,56,5.72,BR,1732470203
394,nova xavantina,-14.6667,-52.35,30.27,62,33,1.47,BR,1732470338
395,robertsport,6.7533,-11.3686,28.31,76,27,4.87,LR,1732470340
396,kiunga,-6.1219,141.2906,23.29,99,100,0.36,PG,1732470341
397,timbuktu,16.7735,-3.0074,29.74,10,0,4.85,ML,1732470342
398,nizhneudinsk,54.9076,99.0276,-7.6,92,100,1.97,RU,1732470343
399,new norfolk,-42.7826,147.0587,12.73,87,98,0.16,AU,1732470344
400,onega,63.9061,38.1404,-0.46,77,100,5.78,RU,1732470345
401,choibalsan,48.0667,114.5,-11.23,53,100,6.56,MN,1732470346
402,ostroleka,53.0862,21.5757,1.67,88,100,5.88,PL,1732470348
403,guiuan,11.0333,125.7247,27.97,82,10,8.53,PH,1732470349
404,amursk,50.2261,136.8994,-10.12,87,15,2.42,RU,1732470350
405,dunedin,-45.8742,170.5036,11.56,98,13,1.65,NZ,1732470351
406,tamiahua,21.2667,-97.45,25.74,61,15,5.12,MX,1732470352
407,inirida,3.8653,-67.9239,35.0,42,97,1.08,CO,1732470353
408,walvis bay,-22.9575,14.5053,18.53,72,29,6.17,NA,1732470354
409,tadine,-21.55,167.8833,22.37,90,100,7.69,NC,1732470355
410,natal,-5.795,-35.2094,30.36,65,75,6.17,BR,1732470165
411,fauske,67.2588,15.3918,1.08,84,100,5.17,NO,1732470358
412,chiredzi,-21.05,31.6667,27.31,47,91,2.22,ZW,1732470072
413,cabedelo,-6.9811,-34.8339,31.37,66,16,4.88,BR,1732470360
414,zhalantun,48.0,122.7167,-4.78,64,100,1.32,CN,1732470361
415,koge,55.458,12.1821,11.38,82,75,7.72,DK,1732470362
416,barra de santo antonio,-9.4047,-35.5072,27.3,74,27,9.64,BR,1732470319
417,antonio enes,-16.2325,39.9086,26.62,84,44,1.49,MZ,1732470364
418,baruun-urt,46.6806,113.2792,-11.28,88,100,7.51,MN,1732470365
419,island harbour,50.724,-1.2758,16.11,64,100,7.15,GB,1732470366
420,tambo,-14.8,-73.9167,11.94,48,89,6.47,PE,1732470368
421,talakan,50.3167,130.3667,-9.12,89,81,1.7,RU,1732470369
422,camocim,-2.9022,-40.8411,29.5,65,29,9.51,BR,1732470370
423,sanctuary point,-35.1114,150.629,17.5,95,85,1.27,AU,1732470371
424,miri,4.4148,114.0089,26.08,94,40,0.0,MY,1732470372
425,levokumskoye,44.8219,44.6606,5.6,80,100,7.29,RU,1732470373
426,barakani,-12.1356,44.4317,26.9,79,28,2.01,KM,1732470374
427,porto tolle,44.9497,12.3245,7.52,56,100,0.8,IT,1732470375
428,qarazhal,48.0078,70.7903,-2.13,77,1,5.17,KZ,1732470376
429,ploneour-lanvern,47.9,-4.2833,15.18,88,75,9.77,FR,1732470378
430,kapa'a,22.0752,-159.319,18.18,88,0,2.57,US,1732470379
431,crane,31.3974,-102.3501,22.94,23,100,3.85,US,1732470380
432,qarqaraly,49.4058,75.4742,-9.53,81,3,2.9,KZ,1732470381
433,bor,56.3567,44.0669,-0.04,72,100,3.22,RU,1732470382
434,yamada,39.4667,141.95,1.09,73,3,2.15,JP,1732470383
435,talara,-4.5772,-81.2719,26.42,57,0,6.17,PE,1732470266
436,nouadhibou,20.931,-17.0347,21.99,78,0,6.17,MR,1732470385
437,lompoc,34.6391,-120.4579,13.85,89,20,3.6,US,1732470386
438,vernon,50.2581,-119.2691,3.75,86,68,0.51,CA,1732470388
439,mae hong son,19.3003,97.9685,19.29,87,97,0.92,TH,1732470389
440,lospalos,-8.5186,127.0025,23.06,95,52,0.81,TL,1732470390
441,sayre,41.979,-76.5155,7.72,71,100,4.32,US,1732470222
442,molina,-35.1167,-71.2833,25.85,38,20,4.12,CL,1732470274
443,tuburan,6.6439,122.2736,27.1,75,99,1.05,PH,1732470394
444,byron bay,-28.65,153.6167,19.97,80,91,2.19,AU,1732470395
445,blackwater,-23.5833,148.8833,19.27,100,5,3.08,AU,1732470397
446,tazovsky,67.4667,78.7,0.35,97,100,8.48,RU,1732470398
447,pirallahi,40.4723,50.333,12.08,89,11,1.07,AZ,1732470399
448,sinabang,2.4803,96.3801,25.6,87,100,0.22,ID,1732470401
449,zeya,53.75,127.2667,-14.29,95,100,1.54,RU,1732470402
450,halifax,44.6453,-63.5724,7.27,80,100,11.83,CA,1732470131
451,broome,42.2506,-75.833,6.5,67,100,7.72,US,1732470404
452,kuna,43.4918,-116.4201,6.2,82,0,3.09,US,1732470307
453,mount gambier,-37.8333,140.7667,13.35,96,100,2.24,AU,1732470407
454,san antonio de pale,-1.4014,5.6325,26.37,82,95,4.7,GQ,1732470409
455,portage la prairie,49.9728,-98.2926,-4.5,69,100,3.46,CA,1732470410
456,daru,-9.0763,143.2092,26.49,88,49,5.16,PG,1732470411
457,shagonar,51.5333,92.8,-12.3,90,95,0.68,RU,1732470412
458,bol'sherech'ye,56.0925,74.6272,-6.34,86,99,2.71,RU,1732470413
459,moose jaw,50.4001,-105.5344,-9.86,85,100,9.77,CA,1732470415
460,borba,-4.3878,-59.5939,33.86,46,84,1.84,BR,1732470416
461,ridder,50.355,83.5133,-7.67,85,59,2.2,KZ,1732470417
462,zheleznodorozhnyy,55.7503,38.0042,-1.25,92,8,2.07,RU,1732470418
463,nahiyat ash shinafiyah,31.5874,44.6602,21.01,38,38,7.16,IQ,1732470419
464,port douglas,-16.4833,145.4667,25.61,79,89,4.61,AU,1732470420
465,malango,-2.9627,119.9001,19.2,97,71,1.04,ID,1732470421
466,mokopane,-24.1944,29.0097,21.79,64,79,1.41,ZA,1732470422
467,punaauia,-17.6333,-149.6,27.8,74,75,1.03,PF,1732470424
468,tasgaon,17.0333,74.6,21.42,44,61,3.77,IN,1732470425
469,minas de marcona,-15.2119,-75.1103,20.94,53,69,7.54,PE,1732470426
470,taro,-8.3862,115.28,20.15,94,97,0.99,ID,1732470427
471,suoyarvi,62.0833,32.35,-3.36,90,29,3.76,RU,1732470428
472,ofunato,39.0717,141.7167,2.36,77,4,3.07,JP,1732470429
473,al kharijah,25.4514,30.5464,18.79,62,0,8.63,EG,1732470430
474,al jawf,29.5,38.75,18.35,35,0,5.66,SA,1732470432
475,extrema,-22.8547,-46.3183,23.02,54,33,4.5,BR,1732470433
476,bonthe,7.5264,-12.505,28.5,73,6,4.7,SL,1732470434
477,huilong,31.8111,121.655,13.61,72,99,4.16,CN,1732470435
478,kwang binh,17.4833,106.6,21.83,89,99,3.3,VN,1732470436
479,verkhnevilyuysk,63.4453,120.3167,-22.96,89,100,2.06,RU,1732470437
480,flat river,37.8501,-90.5168,15.36,58,0,8.75,US,1732470438
481,saudarkrokur,65.7461,-19.6394,-3.46,74,48,5.33,IS,1732470439
482,jerantut,3.936,102.3626,23.26,98,100,0.7,MY,1732470440
483,warrnambool,-38.3833,142.4833,13.51,93,100,3.57,AU,1732470442
484,peterhead,57.5058,-1.7981,9.55,75,4,14.37,GB,1732470443
485,nampula,-15.1165,39.2666,26.97,65,40,2.06,MZ,1732470444
486,amga,60.8953,131.9608,-27.85,100,79,0.45,RU,1732470445
487,aykhal,66.0,111.5,-31.28,99,61,3.27,RU,1732470446
488,pangoa,-12.1167,-73.0,22.13,97,98,0.44,PE,1732470447
489,ruska poliana,49.417,31.9201,-0.73,73,85,2.1,UA,1732470448
490,bacabal,-4.2917,-44.7917,38.23,28,50,1.93,BR,1732470449
491,miyaly,48.8844,53.7836,2.1,54,0,5.6,KZ,1732470450
492,watertown,42.3709,-71.1828,10.08,46,40,8.75,US,1732470452
493,papao,-17.75,-149.55,27.82,81,43,7.24,PF,1732470453
494,torit,4.4133,32.5678,24.86,74,76,1.39,SS,1732470454
495,labytnangi,66.6572,66.4183,0.41,94,100,7.2,RU,1732470455
496,magong,23.5654,119.5863,22.07,85,56,12.26,TW,1732470456
497,ulanhot,46.0833,122.0833,-1.1,67,100,0.3,CN,1732470457
498,acarau,-2.8856,-40.12,29.99,59,79,8.14,BR,1732470458
499,nyurba,63.2842,118.3319,-26.59,96,99,1.05,RU,1732470459
500,al burayqah,30.4062,19.5739,18.45,46,0,5.07,LY,1732470460
501,flin flon,54.7682,-101.865,-13.09,85,100,6.17,CA,1732470462
502,airuk,7.2772,168.8203,28.35,76,86,8.39,MH,1732470463
503,belyye berega,53.2085,34.6641,-2.02,88,99,2.15,RU,1732470464
504,iskushuban,10.2837,50.23,24.01,79,13,6.06,SO,1732470466
505,clarksville,36.5298,-87.3595,15.77,55,0,4.12,US,1732470298
506,rumbek,6.802,29.6912,30.55,30,60,1.93,SS,1732470468
507,saint croix,17.7397,-64.7388,28.25,85,40,5.14,VI,1732470469
508,kontcha,7.9667,12.2333,24.8,23,17,1.71,CM,1732470471
509,harstad,68.799,16.5293,-0.47,88,99,2.33,NO,1732470472
510,cambria,35.5641,-121.0808,13.92,82,92,1.34,US,1732470473
511,kerikeri,-35.2268,173.9474,10.45,93,37,1.47,NZ,1732470474
512,huanggang,23.677,116.9996,17.67,78,48,1.96,CN,1732470475
513,antsiranana,-12.2787,49.2917,25.78,83,12,3.84,MG,1732470476
514,luanshya,-13.1367,28.4166,24.91,43,92,1.78,ZM,1732470477
515,blomberg,51.9433,9.0907,14.17,71,100,6.35,DE,1732470478
516,kasongo-lunda,-6.4667,16.8167,21.98,92,67,0.62,CD,1732470480
517,gunupur,19.0833,83.8167,18.34,72,99,0.91,IN,1732470481
518,santa elena de uairen,4.6167,-61.1333,24.5,68,98,2.53,VE,1732470482
519,fada,7.25,4.0667,26.48,39,28,0.69,NG,1732470483
520,macomer,40.262,8.7699,7.48,75,0,1.59,IT,1732470484
521,bethlehem,-1.4558,-48.5044,32.76,54,40,6.17,BR,1732470435
522,tobruk,32.0836,23.9764,15.81,53,91,5.47,LY,1732470486
523,bontang,0.1333,117.5,25.97,87,95,4.35,ID,1732470487
524,ascension,30.2169,-90.9001,24.49,64,0,3.09,US,1732470488
525,andong,36.5656,128.725,4.26,87,53,0.85,KR,1732470490
526,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-3.29,78,99,4.72,RU,1732470491
527,tefe,-3.3542,-64.7114,32.06,58,40,2.06,BR,1732470492
528,nagqu,31.5,92.0,-11.33,23,43,1.31,CN,1732470493
529,thinadhoo,0.5333,72.9333,27.81,79,100,5.92,MV,1732470494
530,zouerate,22.7187,-12.4521,28.64,11,52,3.02,MR,1732470495
531,morehead city,34.7229,-76.726,17.22,60,0,3.6,US,1732470496
532,abocho,7.5677,6.9863,25.16,26,8,1.57,NG,1732470498
533,huntsville,34.7304,-86.5861,16.82,60,0,3.6,US,1732470303
534,al bardiyah,31.7561,25.0865,15.02,54,94,5.71,LY,1732470500
535,aripuana,-9.1667,-60.6333,34.63,40,79,1.0,BR,1732470501
536,wajir,1.7471,40.0573,29.98,54,0,2.57,KE,1732470502
537,turaif,31.6725,38.6637,14.14,72,40,10.29,SA,1732470503
538,belomorsk,64.5232,34.7668,-0.56,80,100,5.88,RU,1732470504
539,alice springs,-23.7,133.8833,18.75,94,16,2.06,AU,1732470505
540,dadukou,26.5479,101.7054,11.17,84,2,0.56,CN,1732470506
541,hobyo,5.3505,48.5268,26.98,79,48,6.7,SO,1732470508
542,tommot,58.9564,126.2925,-15.52,98,100,1.21,RU,1732470509
543,selfoss,63.9331,-20.9971,-6.34,79,2,5.52,IS,1732470510
544,buka,40.8108,69.1986,7.82,33,0,0.44,UZ,1732470511
545,fort bragg,35.139,-79.006,18.84,48,0,3.6,US,1732470512
546,argostolion,38.1811,20.489,12.64,41,0,2.06,GR,1732470513
547,rio preto da eva,-2.6994,-59.6997,30.72,57,75,1.79,BR,1732470514
548,kapuskasing,49.4169,-82.4331,-4.95,93,75,5.14,CA,1732470362
549,betong,5.7743,101.0723,22.5,99,100,1.13,TH,1732470518
550,camacupa,-12.0167,17.4833,18.33,91,58,0.86,AO,1732470519
551,machico,32.7,-16.7667,21.67,79,20,2.57,PT,1732470520
552,tynda,55.1667,124.7167,-17.67,99,100,0.72,RU,1732470521
553,aktau,43.65,51.2,6.32,56,0,7.19,KZ,1732470522
554,maamba,-17.3667,27.15,24.71,62,73,3.5,ZM,1732470523
555,igrim,63.1906,64.4162,2.74,79,100,6.33,RU,1732470524
556,isola di capo rizzuto,38.96,17.0933,9.41,66,0,1.03,IT,1732470525
557,olyokminsk,60.3736,120.4264,-17.6,97,100,1.25,RU,1732470527
558,alaghsas,17.0187,8.0168,28.94,13,0,7.2,NE,1732470528
559,serhetabat,35.2799,62.3438,12.91,47,2,1.98,TM,1732470529
560,mahibadhoo,3.7833,72.9667,27.82,75,69,2.46,MV,1732470530
561,nova sintra,14.8667,-24.7167,25.19,74,2,6.54,CV,1732470531
562,djambala,-2.5447,14.7533,22.16,80,64,0.85,CG,1732470532
563,kuvandyk,51.4781,57.3552,-5.87,78,0,3.46,RU,1732470533
564,longmen,24.9597,118.0889,16.29,92,73,1.47,CN,1732470534
565,koh kong,11.6175,102.9806,25.33,80,90,1.93,KH,1732470535
566,fray luis beltran,-39.3167,-65.7667,29.36,14,65,11.86,AR,1732470537
567,shuangcheng,45.35,126.2833,0.13,70,86,3.09,CN,1732470538
568,lusambo,-4.9667,23.45,21.86,86,98,0.84,CD,1732470539
569,huedin,46.8667,23.05,0.7,82,71,1.45,RO,1732470330
570,magadan,59.5667,150.8,-12.53,61,51,5.08,RU,1732470541
571,pointe michel,15.25,-61.3833,30.52,74,75,3.6,DM,1732470542
572,whakatane,-37.9585,176.9854,13.06,99,77,0.89,NZ,1732470543
573,al bawiti,28.3492,28.8659,13.58,50,48,6.18,EG,1732470544
574,altai,46.3722,96.2583,-16.09,43,34,1.95,MN,1732470545
575,broken hill,-31.95,141.4333,19.03,91,100,4.13,AU,1732470547
576,palmer,42.1584,-72.3287,8.62,45,40,12.86,US,1732470548
577,zheleznogorsk-ilimskiy,56.5768,104.1217,-18.63,98,67,1.44,RU,1732470549
578,rongelap,11.1635,166.8941,28.22,79,36,9.49,MH,1732470550
579,karachi,24.9056,67.0822,22.9,78,0,1.54,PK,1732470469
580,cidade velha,14.9167,-23.6167,30.26,35,0,5.66,CV,1732470553
581,kirensk,57.7853,108.1119,-20.01,98,99,2.02,RU,1732470554
582,deganwy,53.3045,-3.8274,11.36,76,100,8.49,GB,1732470556
583,plymouth,41.8334,-70.8328,10.75,46,0,8.75,US,1732470557
584,fenyi,27.8112,114.6681,13.31,92,95,0.84,CN,1732470558
585,tekkekoy,41.2117,36.46,6.86,81,100,8.23,TR,1732470559
586,santa ana,33.7456,-117.8678,16.86,88,40,1.54,US,1732470471
587,betio village,1.358,172.9211,28.02,72,86,6.28,KI,1732470561
588,pacific grove,36.6177,-121.9166,12.43,92,0,1.79,US,1732470562
589,itaituba,-4.2761,-55.9836,29.09,70,40,3.09,BR,1732470563
590,sisimiut,66.9395,-53.6735,-2.66,89,100,5.9,GL,1732470564
